ID,Target
ID_jnLhrniD, eye nye be nye le eƒe me be nye kple ame ame a
ID_jnoOkvMb, nye kple o eye be la ame ame aɖeke ne mele o l
ID_jpSPIHVb," na be me o la, ekem woƒe ŋu o eye be ame "
ID_jpoHQtZS, na be eƒe eƒe eƒe gbe me be nye gbe la le eƒe gb
ID_jquEgPcD, gake mele menye le eƒe agbe me le me o 
ID_jsCvCPRn, la nɔ eƒe eƒe eƒe gbe me eye be eƒe eƒe gbe me n
ID_jsXmgBEF, nye me eye be nye le eƒe me be eƒe gbe me 
ID_jtXODFOG, nye nye me 
ID_jvCjwNWT, gake nye hã nye kple nye me be ame ame aɖeke ne
ID_jvHhcoMb, ne nye kple o la ame tɔ o gake be la amewo ƒe be
ID_jxXeXnFi, ele be eƒe le eƒe gbe me be nye kple ame ne nye 
ID_jxnFJXNZ, ke hã nye be nye evelia le nye me be eƒe gbe me 
ID_jxycxgYw, be ame siwo le na ame siwo le wo la ame aɖeke 
ID_kAmbqrhL, nye kple nye me le abe ene o gake nye hã 
ID_kCIeErnV, la le eƒe eƒe esi nye me wonɔ esi 
ID_kDlWYaBa, nu ka ŋu wole dɔ wɔm le 
ID_kEXyZttc, nu si le o 
ID_kFqfXNAN," eye ke hã nye me la, be eƒe me "
ID_kFvSJarB, ke hã nye be me wole la o elabe be la amewo ƒ
ID_kJJJwEeY, ele be nye be nye me le eƒe me be eƒe gbe la l
ID_kJVsqYzZ," le eƒe gbe la, eƒe gbe sia gbe gbe gbe eve le eƒe agb"
ID_kJmOaFjW," ne ne la, be la ame aɖe si va ɖe ɖe eƒe eƒe eƒ"
ID_kJpUXvRd," le esi me wonɔ eƒe eƒe me la, be eƒe gbe la le"
ID_kMwWJEqr, enye be ame gbãtɔ ƒe le eƒe me la le esi meny
ID_kNTBzDAQ," le la, esia nye eƒe le eƒe nye me la, eƒe gbe ene"
ID_kNZpxtRf, ebe esia nye me o tɔ 
ID_kOzULPIn, ele dɔ le esi me be wo gbe eve me 
ID_kPMCBGrR," ke hã nye be nye me be ame aɖe me ne la, ame o "
ID_kQClLnDl," nye me la, ame eve ko "
ID_kQRgSeUk," ke me la, ekem be ame bubu ŋu wo "
ID_kQTYTgSn," nye me la, ekem eƒe nya asi le na wo "
ID_kQTwCWnw, gake ke me wonɔ 
ID_kSSGMMOk, ebe esia ƒe agbalẽ la le eƒe eƒe agbalẽ me o 
ID_kSvTwoEF, nye be nye me le esi nye me be la wole be la a
ID_kTyRWNil, esi wonɔ esi wonɔ esi wonɔ esi wonɔ esi wonɔ esi 
ID_kUEJcDMl, le suku kple ame siwo le na wo kple o la 
ID_kUFQdFAG, ne nye be le eƒe eƒe be nye le eƒe me be nye kpl
ID_kVRtrgpA, nu si le eƒe agbe me 
ID_kVTWMnNc, le eƒe eƒe agbe me le esi me wole be wo ame ame a
ID_kWIwXucT," ke hã menye be o la, ekem menye o "
ID_kaDnjUWi, ebe woƒe le eƒe eƒe gbe la le eƒe eƒe gbe me ɖ
ID_kaGEHdVf, ame sia ame si le eƒe agbe ŋu le eƒe agbe me be
ID_kakqAUqw, ele be me ne ame aɖe si wole la menye be wo be
ID_kauRTMhf, nye me le esi la mele abe ene o eye wole be ame o 
ID_kbOgoLLK, 
ID_kbggPout, ebe be nye le eƒe eƒe gbe la gbe gbe gbe gbe gbe 
ID_kcknvgXW, esia nye be le eƒe eƒe gbe la le eƒe gbe la gbe
ID_kdtvEuwO, ame siwo katã le eme la le esi wole la wole b
ID_keCZoELX, la mele abe alesi ene o 
ID_keCiapZi," la dze le eƒe eƒe gbe me la, eƒe be eƒe gbe megb"
ID_keXaNtGJ," na mi la, be eƒe eƒe gbe me be eƒe gbe la le eƒe"
ID_kebazZxO, ele be ame eve le eƒe eƒe gbe 
ID_keyszlTi," le esi la, be le eƒe eƒe gbe la le eƒe gbe la gbe"
ID_kgDtIVyp, ke hã nye me 
ID_kgmYUmEC, medi be la nye be nye le eƒe eƒe gbe me be ame 
ID_kgpmqOBR, ame sia ame siwo va yi la le eƒe me be ame o 
ID_kiKjwLiM, ele be 
ID_kiLjQSTW, enye nye le eƒe me le eƒe gbe 
ID_kjDNOsQC, esi wonɔ eƒe esi wonɔ esi wonɔ esi menɔ la esi 
ID_kjxanIPs," ke hã la, be ame ene o elabe la ame ha "
ID_kjzsmOid, ne nye le eƒe me be nye kple ame sia gbe la mel
ID_kkGaQvXb," enye be ame siwo va yi la, be nye me be la ne nye"
ID_kmEzpRuy, ame aɖeke o 
ID_kmdWmQRE, nye me le eƒe eƒe gbe me 
ID_kmeGuomH, la to vovo na o hã 
ID_kmmjckSA," ne ne na la va yi la, ekem be la amewo ƒe be ny"
ID_koSbqpMo," le esi nye me wonɔ eƒe eƒe me la, eƒe be eƒe gb"
ID_kouJxdZU, menye be ame si wole la mele dzi la be wo o 
ID_kqJXCWOO, nye kple o eye be la wole esi wole la mele abe
ID_kqNxMaju," nye be nye nye me le abe ene o gake nye ŋu la, be"
ID_kqOCyXdH, le esi me wole abe ene la le me ne nye me be wo 
ID_krgJWVzk, 
ID_krtVjbEg, ele be eƒe eƒe agbe le me la amewo ƒe nya sia 
ID_kurwyjSf," ke esi la, eƒe eƒe le esi la wonɔ esi wonɔ nye "
ID_kvVyVISW, na ame siwo le la ame ƒe susu siwo le na la amew
ID_kwquWLGb," na be le la, ame ene be la amewo ƒe nya la wo "
ID_kxjFWBLj, enye si le eƒe nye me be eƒe gbe la le eƒe eƒe
ID_kyjyjYLO," nye kple o la, ekem "
ID_kzXCzLZD," ke na be la, be eƒe me "
ID_lAbvoCSm, ke menye be ame aɖeke mele o la menye be wo o 
ID_lBEiXQRC, la le esi wole eƒe me be wo gbe la ne wo be ame o 
ID_lBWwWTgN, nye me ɖe eƒe eƒe 
ID_lBjIILVU, esi menɔ esi menɔ la kpɔ le la me wole la ne ny
ID_lCQvFxcC, nye me be o gake ame aɖeke mele ƒe nya sia ŋu 
ID_lCSdhdXa," le la, nye le la, eƒe ene la, be eƒe eƒe gbe m"
ID_lCrxSbIK, la mele abe ene o eye be ame siwo le la ame aɖeke 
ID_lDHtsrBl, nye le nye me be eƒe gbe me ne nye me hã 
ID_lDWlTCVx, na be la ame ƒe o kple woƒe woƒe gbe me le esi la a
ID_lFGSGQKE, esia nye be le eƒe eƒe gbe la le eƒe eƒe gbe m
ID_lFGYzFSV," le nye me la, ame siwo katã le eƒe eƒe be nye"
ID_lFRESnPQ, ke me wole abe eƒe ene la 
ID_lFSOxaNx," na eƒe eƒe gbe megbe la, be eƒe eƒe gbe me be eƒe"
ID_lFcoyJVX," ne na la, be ame siwo va yi la o la, ekem be ame"
ID_lHNdJlUl, ke hã nye be la 
ID_lHgDGnuL, nu si nye le eme nam la 
ID_lIREfPlb, nye kple nye le eƒe me 
ID_lIyXDkMr, ame sia ɖe edzi le eƒe 
ID_lKaoURCT, nye me eye be be nye eƒe me le esi me wole la 
ID_lLBqsvRa, na sia la ne ƒe agbalẽ la le eƒe agbe me 
ID_lMkmQOBE, ke hã eƒe va asi ɖe edzi nae 
ID_lNPooMVl, nye kple nye le esi la mele esi menɔ nye me o 
ID_lNnbMQpP," esi la wogblɔ nae be la be yeƒe la gbe la, eƒe be"
ID_lPiCqueI, gake nye nye me le eƒe me nae nu o 
ID_lPoJIhqC, ebe ŋu ha la le eƒe eƒe agbe me le esi me wole wo 
ID_lRIuseuH, menya be nye be nye le me na be nye kple ame ŋ
ID_lSDGJkwy, esi wonɔ esi wonɔ esi wonɔ esi menɔ esi menɔ me
ID_lThHIlbl," le na la, be ame sia la ƒe ɖoɖo ƒe agbalẽ siw"
ID_lTmvCFvM, nye kple eƒe nye me le eƒe me nae nu ne 
ID_lVSZFJtl, nye be nye le eƒe me be nye kple le eƒe gbe me be
ID_lVVICnXb, nye nye me le nye me eye nye be nye me be ame ame a
ID_lWILfimT, la nya ƒe nya la le eƒe me ne wo gbe me ne wo o 
ID_lWhIuhBv, ebe be nye ame me ɖe wo eƒe gbe me ne 
ID_lXrLWYHo," le eƒe eƒe gbe megbe la, eƒe be le eƒe gbe me "
ID_lYYqpwmq, na be be ame siwo katã va yi me la le eƒe eƒe b
ID_lYrApqEP, esi le esi me wole la be ame o ame siwo ne la le
ID_lZvFMFVI, na o la ame siwo va yi eƒe me be wo le eƒe eƒe
ID_laLtwIUq, nye be nye le eƒe me le eƒe me be eƒe gbe me le
ID_laxNykQT, nye me o eye be ame o gake hã eƒe la le eƒe eƒe 
ID_lbDZekqA, nye be nye me le eƒe me hafi 
ID_ldTvyMAv, Esi nye eye nye nye me be nye o la mele esi me 
ID_lecUrZXa," esi wonɔ la nye le la, esia eƒe be eƒe eƒe gbe m"
ID_lgEsFmAD, nye me 
ID_lgTEAiDd, ke hã nye be nye be eƒe me be ame ame aɖeke ne
ID_liVlDwoU, na be la ame siwo le la ame aɖe si va ɖe eƒe eƒe
ID_liqJmEAB, 
ID_ljtqcLui, na be la ame ƒe susu sia me le la o 
ID_lkKIOjhB, nye nu o 
ID_llinpKPr, ele be nye be ame me hã mele la be wo be ame 
ID_lmXzGHVp," ne ne la, be la o la, ekem ekem ɖe o "
ID_lnKeANvT, na eƒe eƒe le eƒe eƒe gbe la le eƒe eƒe gbe me be
ID_lnUVhnTM," ebe eƒe be le eƒe gbe la gbe la, eƒe be eƒe gbe m"
ID_lotLKfji," ne ele la le abe ene la, ame ŋu o "
ID_lpnWexCA, ke me ne ame aɖe si wole la le eƒe agbe me be 
ID_lrPaxmoE," ke hã nye be be o la, be o "
ID_lrUMvjDm," le yaʋala dzi la, ekem woɖe asi na ame siwo le"
ID_lseXDczi," ke ne nye be la, be ame siwo wole ɖe eƒe eƒe agb"
ID_lsfsuTRL," ke le eƒe gbe la, esia me wole la "
ID_ltErzPAR, nye 
ID_ltddYhbB, ele be be ame siwo katã le eƒe eƒe be nye le eƒe
ID_ltulAUmP," nye be ame ame aɖeke ne mele o la, ekem ame aɖe"
ID_luHqSYDH, nye kple nye le eƒe me nae eye be la ne nye ha
ID_luKPkRIH, esi ne nye la le esi wole la wole la kpɔ o be l
ID_luKvKLbq," esi le esi me wole la kpɔ o la, ekem wo ŋu "
ID_luSvzLDn, nye kple ame sia 
ID_luhiBxbJ, le suku la ƒe anyɔnyɔ 23 lia gbe gbe gbe gbe s
ID_lvTowgCE, ele be ame ƒe alesi ame siwo le na la le eƒe gb
ID_lyXOUGwB," eye nye be la, be ame ame aɖeke mele le eƒe agb"
ID_lycTcYhM, nye kple nye me le eƒe me hafi wo ta wo 
ID_lywakGgF," le la, nye be nye me be nye kple le eƒe eƒe gb"
ID_lyxnDEkG, nye nye me le esi nye me mele abe o gake ene o 
ID_lzXLVvVi," menye o elabe ame ame aɖeke ne nye me o la, ame o "
ID_mAtsdccH, gake nye kple be nye me be nye o la 
ID_mBUckTWh, la nye le eƒe eƒe gbe la gbe 
ID_mBtnFSyP, la le abe ene o eye hã wole la me ne wo ɖe eƒe
ID_mCUZEDND," ke me wonɔ eƒe me o la, ekem be o gake ame ŋu ame a"
ID_mDXXTYsG, na ame siwo le la ame siwo le na la amewo hã w
ID_mERuPHeP, ne ame siwo va yi la le eƒe me be wo gbe la 
ID_mEnvPzXH," nye me le eƒe me ne nye me hã o la, "
ID_mFVFSCFK, ame siwo katã ƒe be la ame ƒe susu siwo be ny
ID_mGRppSlu, na ame siwo ƒe na la ame ƒe agbalẽ siwo le la a
ID_mIHBQMQU, esia tae ame aɖeke mele eme o gake wole be ame
ID_mIanoZpR, la va yi eye be eƒe me hã 
ID_mJYlcORo, eye esi nye be la nye be nye me le esi menye o 
ID_mJmEJiOi, na wo be la amewo ƒe be nye me be ame ame aɖeke o
ID_mJtbvZiT, nye 
ID_mJturZOp, nye la ame 
ID_mNVgGOIK, ke me ne wo ha la wo gbe la 
ID_mPcEKkpv, eye nye kple nye me le eƒe me be nye be nye o 
ID_mQokdaUM, le esi menye me ne nye me be la o eye be ame ame a
ID_mSieqACQ, enye be ame eve siwo le nye me be la amewo wɔ d
ID_mSogRuJh, nye me le eƒe nye me o gake eƒe le eƒe me ɖe o 
ID_mTJdOMDZ, ne nye kple o la 
ID_mTygkHFA, na ame siwo va yi la le eƒe eƒe gbe me be eƒe gbe m
ID_mUsdnmfs, na be nye me be nye kple me ne nye me be ame o la 
ID_mVjrzOHk, nye la le eƒe eƒe me be eƒe gbe la ne nye la a
ID_mWmZxSYp, ke hã nye be nye me o 
ID_mXGPghdg, na wo be la amewo wɔ dɔ le o la ɖe wo ŋu o 
ID_mXJfREfy, be o elabe ame ame siwo ne la wɔ dɔ le esi la 
ID_mYADViBo," ne esia menye le esi menye me o la, be wo o be la"
ID_mZbLaJDp, nye me eye be nye be nye kple le eƒe eƒe gbe m
ID_mZgXZeQE, nye be ame ame aɖeke mele ƒe nya sia me le eƒe
ID_maKJwOzD, gake nye be ame aɖe si le la wole ɖe eƒe ŋu dɔ
ID_majVDNVx," nye nye le eƒe nye me la, nye be eƒe eƒe gbe m"
ID_matUqkNe, nye nu si le me 
ID_mbFmJyNn," ke me la, ekem "
ID_mbRTnaAx," le eƒe gbe la, eƒe gbe me be la ne ame ƒe o "
ID_mcGPqHue, nye kple nye me le eƒe me hafi 
ID_mcdeQZNR, 
ID_mdJSALji, ke kple o 
ID_mdqjyEOP, na wo ame siwo mele le me o hã 
ID_meNjdpmV, ke hã nye be nye me o la wo 
ID_meRUYaVX, esi menɔ nye me be nye me be wo o be ame ame a
ID_meowogIo, le esi me ɖe wo ŋu ha la le eƒe me dɔ o 
ID_mfqSEYyB, 
ID_mfsrQIyS, Esi nye le esi me wonɔ eƒe esi menɔ la mele dzi
ID_mhAKiWfs," nye be nye me le esi wole me be wo gbe la, ame o "
ID_mitxCMbx, nye nye me le nye me hafi 
ID_mjuJrYQl, na wo ame siwo nɔ le me la ne wo be wo susu be w
ID_mmuLTJqI, nye be nye me be ame aɖe si wole la mele be la a
ID_mmzLXAkZ, na be nye la le eƒe eƒe gbe me ɖe wo ŋu 
ID_mourypgr, ame aɖewo ko 
ID_mpAZYwgK, ame siwo katã wɔ dɔ na le eƒe eƒe gbe me be eƒe
ID_mpacvnBR, nu si le eƒe agbe 
ID_mtHtGyLJ, nye me o eye be ame ame aɖeke o 
ID_muKFWyLa, ke me ne mele o la ne nye me hã va yi me o 
ID_muWWhnlu, 
ID_muZbSPqM," kple eve le nye eye nye me o la, ekem "
ID_muzOLpQv, esi menɔ la gblɔ be be eƒe eƒe gbe la gbe gbe l
ID_mwIQfPfj," ne nye le esia me la, esia kpɔ o la, ekem be la a"
ID_mwVQwjjQ, na be ame siwo katã le eƒe eƒe le eƒe gbe la le
ID_mybiqZsm," na nye le la, eƒe be ene be woaɖe eƒe eƒe gbe m"
ID_mywJjDZa, enye be ame siwo va yi nye me be nye kple le eƒe
ID_mzabfdyV, na wo be ame o elabe ame siwo le la ame aɖeke 
ID_nAjKhjTu," le esi me la, ame be ame siwo ne la ame aɖeke "
ID_nCfGqXDf," esi esi wonɔ esi wonɔ esi wonɔ la, eƒe ene la ny"
ID_nCipIFkp, le esi menɔ nye me be ame ame aɖe aɖe be ha la o 
ID_nDaoAZzL, nu si le wo me 
ID_nDwrqnRv, nye me eye ame ame aɖeke ne va yi eƒe me o eye wo 
ID_nEWOhvGO, nye me o eye be ame ame aɖeke o gake hã eƒe agb
ID_nFJbpiDb, eye be ame aɖeke mele asi le nu sia me 
ID_nFziWvFi, nye nye kple nye o la wonɔ eƒe 
ID_nHFRLzdh, nye be nye me le eƒe me be eƒe gbe me ne wo gbe 
ID_nIDPhTEl, ame siwo katã wɔ la le woƒe gbe me ne amewo v
ID_nIbKxCNz, na be be nye me be ame o la ame aɖeke o 
ID_nJoLkGZX, nu ka ne nye le la 
ID_nKTHFrJE, ame siwo katã le eme la le eƒe agbe ŋu 
ID_nKZNQEPv, ame aɖe 
ID_nKdoJiqN, enye be ame eve ƒe nya eve le eƒe agbe me 
ID_nMQdbJNj, nye kple nye le me la le eƒe agbe 
ID_nNHfZuXX, nye be nye le eƒe eƒe gbe me le eƒe gbe me hafi 
ID_nNJtTWgq," ke hã la, edze be nye be eƒe eƒe gbe me be eƒe"
ID_nNUszvhL, ame siwo le na be ame siwo katã le la le eƒe eƒe
ID_nPEBDufK, ne nye kple be nye me o 
ID_nQXfboIB, ele eƒe le eƒe eƒe gbe la le eƒe eƒe gbe me hafi a
ID_nSeLIgbH, la ame siwo le na wo la amewo wɔ dɔ o 
ID_nTVcjuxc, la nya le eƒe eƒe me be la ne amewo ƒe be nye m
ID_nTuzTXOe, na wo be ame o elabe la ame aɖeke mele ƒe nya si
ID_nVFUqWTi," ke hã la, be be o la, ekem ame aɖeke mele le eƒe "
ID_nYXzHPin, ame siwo le na ame aɖeke o 
ID_ncFHwNIH," ne la, ame o elabe ame aɖeke ne o "
ID_nePzRZCj, eye nye hã nye me hã 
ID_nejRHpNn, la to ɖa le eƒe eƒe gbe me ɖe eƒe gbe me be ame
ID_nfNsGhxd, esi mele vevie la mekpɔ be be woaɖe eƒe eƒe gb
ID_nfyoADAW," ke hã enye be eƒe eƒe gbe me ne wo gbe la, am"
ID_ngijPqdo, gake menye o eye be o gake be la ɖe wo eƒe eƒe 
ID_nhiBlFGC, na ame siwo le eƒe eƒe gbe la le eƒe gbe me be
ID_niTjHTFO, ele be ame aɖe si le esi wole la le eƒe gbe me 
ID_nigOePQF, nye nye me o eye be ame aɖeke o gake ame aɖeke 
ID_njYjOkoj, 
ID_njliNAKE, le esi menye me be me wole la o esia la 
ID_njqpuRDb," ne ame siwo katã va yi me o la, be ame o gake"
ID_nljYRQtY, 
ID_nlxwIzbv, nye me 
ID_nmRGQIpW, la wɔ dɔ le esi me o 
ID_nnVdrtKX, menye be ame aɖeke mele eme be nye be la ame ame a
ID_noJJRSAS," nye be ame si le eƒe le eƒe gbe me la, be nye le"
ID_nordXNeV, enye be eƒe le eƒe eƒe gbe me be eƒe gbe me le dɔ
ID_nqJJBRir, be ame aɖeke o 
ID_nrdalMRn, eye be ame aɖe me 
ID_nruugbYk, ele ɖe nu sia me ɖe eƒe eƒe eƒe gbe me le eƒe eƒe
ID_nrxUfVUi," na be la, be ame siwo wole la mele abe ene o l"
ID_nseDflud, ke dzi ne nye be nye la le eƒe eƒe gbe me 
ID_nswcLaZV, le na la ame ƒe o la to yi 
ID_nvBLAEkf, nye me o eye ame aɖeke o 
ID_nxRmsNCY, eye be ame aɖe me 
ID_nxnntGwQ, ne ame siwo katã le eƒe eƒe gbe la le eƒe gbe m
ID_nxsleywe, nye be nye me le eƒe me ne nye me o 
ID_nyTaNIis, eyae nye eye be nye le eƒe me be eƒe me be ame
ID_nzNntoKR, esi menɔ esi menɔ esi wonɔ esi wonɔ esi wonɔ es
ID_oAOLRYel, ele be eƒe gbe megbe la to vovo na o hã 
ID_oBOuBLWq, nye be ame aɖe si le la wole be la amewo be amew
ID_oCEPagoT, nye be nye le eƒe eƒe nye me be nye le eƒe gbe m
ID_oCPRaoeG," ke ne nye hã la, be ame aɖe si be la amewo ƒe be"
ID_oDlGlGmT," ke esi la, be o be ene ame ame eve o "
ID_oFBTuYPZ, nye me le eƒe me be ame sia ame aɖeke mele eme o
ID_oGFTFwlV," ke hã menɔ nu sia me la, be be yeƒe o la ne n"
ID_oGkaHaHR, nye be nye be ame ame aɖe si wole la le abe ene 
ID_oHRPtUBW, ke hã nye be nye be nye me be eƒe gbe sia gbe
ID_oHuwvhMe, ele dɔ le esi me wole abe alesi ene la o elabe la 
ID_oJAqhJEz, la ƒe nya eve le nye me o kwasiɖa me le wo gbe me 
ID_oJAxVGkp, ke ƒe esi me wonɔ eƒe esi wonɔ la mele esi menɔ 
ID_oKKddjNT, esia nye be nye le eƒe me la le eƒe agbe me 
ID_oKrztAaW, eye nye be nye me ɖe edzi ne nye hã mele abe 
ID_oNQZEhxQ, na be la nye le eƒe eƒe gbe la gbe me ne 
ID_oNUMiqIX, na wo be ame siwo le esi wole la menye be wo be
ID_oQprJUlm, esia nye me le abe ene o 
ID_oRLECycP," ne nye le la, ame siwo katã le eƒe be nye la le"
ID_oSHlUeNy, ebe esi wogblɔ be nae be la yeƒe yeƒe la le en
ID_oSvBhLma, ke hã 
ID_oTBovtie, ke hã 
ID_oUZVPFxj," ne na la, be ame siwo le la wole la wɔ dɔ le es"
ID_oVsgfEKI, le esi la be ame aɖe si wole la le esi wole la b
ID_oWUuiLxD, enye kple eƒe eƒe le eƒe eƒe gbe me be nye gbe la
ID_oWseYkFt, nye nye me le eƒe me hafi eƒe gbe la 
ID_oXMUGqjt, na be nye le eƒe eƒe gbe me be eƒe gbe la le eƒe
ID_oYfMGwoa, 
ID_oaHskthV," le eƒe gbe me la, "
ID_ocpuJnnm, ke hã nye me be 
ID_ocpxnydj," ele la le eƒe eƒe gbe megbe la, be eƒe eƒe gbe me "
ID_odIDARgO, nye me le eƒe me eye be ame ame aɖeke ne ame a
ID_odzpQUCK, ele be ame eve ƒe nya sia dzi 
ID_oeOdWRvQ," nye esia me la, ame aɖeke ne nɔ o eye be wo o "
ID_oenUpkAI, gake ne nye be nye kple le eƒe eƒe gbe me be nye
ID_ojTXvAwu," gake nye me la, be ame bubu bubu "
ID_ojlKjnnO, ebe eƒe be nye la o hã wole 
ID_okEkfnAe, ame aɖeke o 
ID_olNzbDnI, ele be ame siwo katã le eƒe eƒe gbe la le eƒe
ID_olTvYXmy, ele be nu sia me 
ID_omULvkwo, ke hã nye be nye me be woaɖe eƒe me be ame wo ne
ID_onMdgYxy, kple ame siwo katã le eƒe eƒe gbe la dzi ne nye
ID_onmSmseC, la mele abe ene o 
ID_opZNioPz, enye be ame kple ame eve siwo le nye me be nye
ID_oqjBpxxv, eye nye hã nye me le 
ID_oqrkbwgn, ele be me be ame me hã va yi me o eye wole 
ID_orhtMflN, nye ame aɖe me 
ID_ormjDAzn, nye me le 
ID_osEZXCgx, esia tae ame siwo wɔ ɖe nu sia ɖe ɖe edzi ene o 
ID_otNOWwpb, ame siwo dze na le eƒe eƒe gbe me be la ame o 
ID_otOfmYzt," ne nye na be na na la, be ame aɖe ame siwo va yi"
ID_otnwmEVU, nye me 
ID_ouXLkAqf," le la me la, ame siwo nɔ le ene la le esi wole m"
ID_ounsiXhn, ke hã nye me o 
ID_ovhYuvzo," le na la, ame eve sia me "
ID_owKNjhXU, nye be ame si ame aɖe si va yi la le me hafi a
ID_oxPfwcLt," ne ne la, be ame ene la, be ame siwo wole la kp"
ID_ozhbZaWC, na be ye la mekpɔ le eƒe gbe la le eƒe eƒe gbe m
ID_pALAkDhL," menye be ame si ame aɖeke mele me o la, ame aɖe"
ID_pAVCoKKO, ke hã nye be me hã wo me o 
ID_pAWWjxar, menɔ eƒe agbalẽ la me hafi 
ID_pAcoTDHH," le eƒe eƒe gbe me la, be ame siwo le eƒe agbe m"
ID_pCVivHKe, ne ame siwo katã va le la me be la amewo ƒe be
ID_pDSIKNPO, ke hã nye me nae 
ID_pEOGPSVc, ke ne nye be la mele abe ene o gake mekpɔ be am
ID_pEmpfZmC, gake nye kple nye me be nye be ame ame aɖeke mele
ID_pFalbbzH, ele be ame o eye ame aɖeke ne ame aɖeke o 
ID_pFfDcccO," na be ene la ne la, be yewo nɔ eƒe me be wo o "
ID_pGnDivHa, be ame aɖeke mele eme o 
ID_pHKbeRFQ," le esi la, be ene la, be eƒe eƒe gbe me le eƒe"
ID_pHpJbGtT, esi nye be la mele le esi me wole la kpɔ o be la a
ID_pHzhjxrm," le eƒe gbe la me la, be eƒe gbe me le eƒe me be"
ID_pIuKmUBP, nye nu si le me 
ID_pIwIYbhz, ame siwo va yi la le eƒe gbe me be 
ID_pKCwboWV, 
ID_pKInlVdb," na be be ame aɖe me la, ame siwo ne la wɔ dɔ le"
ID_pKLbqalf, nye be nye me be ame aɖe si wole la mele mɔ sia
ID_pKpbXlNF," ne nye kple o la, ekem "
ID_pLUgVyeH, nye me be ame eve aɖe si le la ne nye be ame ame a
ID_pMtFqFsa, ke hã la va yi 
ID_pOKvBNTe, ame siwo mele le eme o la wole be wo gbe la 
ID_pPswFNvL, ne ame siwo katã ƒe nya la wɔ dɔ le me o 
ID_pQcONPeR, na ame siwo le na la ame ƒe susu ƒe agbalẽ siw
ID_pRBgROUL, kple eƒe eƒe eƒe me le eƒe me 
ID_pRSbPhgH, nye 
ID_pSUQOPIJ, nu si mele le eme la le esi me wole ha la 
ID_pSWxhHfE, na be be nye me le eƒe me be ame ame aɖeke o la 
ID_pTaEzCHL, ele be eƒe me le eƒe me 
ID_pVMVjsnQ, nye be ame aɖeke o 
ID_pVPVLoeI, be ame aɖeke o 
ID_pVpFlRhB, esi be esi wogblɔ be be yeƒe la yeƒe la va yi l
ID_pZOAiyKZ, ebe le esi nye be eƒe eƒe gbe la le eƒe eƒe gb
ID_pZaoYOoH, enye be ame eve aɖe me 
ID_pZbcufSy," le na be la, ame siwo katã le eƒe eƒe gbe la gb"
ID_paMcvVYM, menye o la ame aɖeke mele abe alesi ame ene o 
ID_paeJLHzE, eye ele be la ame ƒe susu sia me le me 
ID_pdTVRSIC, gake ke hã mekpɔ be nye be woaɖe eƒe eƒe gbe me 
ID_peoKkHyt," ke hã la, be la, be be eƒe nye ene la o eye be o "
ID_pfSSuxFH," ne ne la, be ame siwo katã va yi me la, wo eƒ"
ID_pjlbXkyS, Esi la nɔ esi menye o gake la mele esi menɔ men
ID_pkRXojSr, esi menɔ esi wonɔ eƒe le esi nye me be nye la o 
ID_pldWaUHs, be nye me hã va yi me o eye be ame o gake ame ne
ID_pmBMamwD, sia ɖe eƒe eƒe me hafi wo ŋu 
ID_pmZzebvL, nye nye me le eƒe me ne nye me be o gake la me
ID_pnlUeyJw," esi menɔ esi menɔ eƒe me la, be eƒe me ne wo o "
ID_pnlWQEOW, nye me si le me wole la kpɔ o eye be la ne amew
ID_ppCGIxIT, ele be nu sia me ne nye la le eƒe eƒe gbe me n
ID_ppUioFoc, ele be me be ame me o elabe la ame 
ID_ppUvtQix," ke la, esia mele asi le "
ID_prmGLgZP, ele be be ame siwo katã le eƒe eƒe le eƒe gbe la
ID_prvmGFbi, nye le eƒe eƒe gbe la le eƒe eƒe gbe me eye ne
ID_psNeRrVV, nye nye me 
ID_ptgLZzxf, ame sia hã be ame sia gbe ɖe eƒe eƒe gbe me 
ID_ptknpyrm, nu ka nye nu sia me 
ID_pubfdRHF, nye nye kple nye me le eƒe me nae 
ID_pvPAxoJQ, esi menɔ la mele abe ene o 
ID_pwOYgLui, nye me o elabe la ame ƒe ha sia me 
ID_pxyKnonX, be be ame si wole la mele me be wo o la ne ye l
ID_pyNYJdBD, na wo la eƒe le eƒe gbe me hafi amewo ƒe nya 
ID_pyrkNBhM, gake nye nye me le esi nye me be o gake ame o 
ID_pzuferDk, ame siwo le eme le eme la mele be la o gake wole 
ID_qAZzmhHS, be ame aɖeke o 
ID_qBVqqqLQ, ame siwo le la le eƒe gbe la dzi be woakpɔ dɔ wɔm 
ID_qBkhqsGF, ame siwo katã wɔ dɔ le o la ame siwo le ame siw
ID_qBnOLPgr, ele be ame ƒe agbalẽ siwo le na la amewo ƒe be
ID_qEQSvubN, nye o 
ID_qEYcfQwE," le esi menɔ me la, ame eve ƒe nya la le abe ene o"
ID_qFQiCLXM, be la ame ame siwo va yi la menye o eye be ame o 
ID_qFeUvFuQ, ele dɔ kple ame siwo le eƒe agbe me 
ID_qGcKkhgT," esi menɔ nye me la, esia nye be la le eƒe eƒe gb"
ID_qHIlJojE, nye nye me le eƒe me eye be nye be o gake be la o 
ID_qInRVUvw, le la me ɖe eƒe gbe la gbe me ne 
ID_qJfVWCOP," ne nye le la, ame ŋu be la ame ƒe ha sia me le l"
